,repo_name,output,license,download_count,org_name,download_link,path,input,starcoder-response,codebertscore,bleuscore
1186,ansible_role_install_docker_ubuntu,"apt_key:
  id: 9DC858229FC7DD38854AE2D88D81803C0EBFCD88
  url: https://download.docker.com/linux/ubuntu/gpg
  state: present
become: true
",,56,milad,https://old-galaxy.ansible.com/milad/ansible_role_install_docker_ubuntu,data/repos/milad/ansible_role_install_docker_ubuntu/tasks/main.yml,name: Add the GPG key for the official Docker repository,"name: Add the GPG key for the official Docker repository

Answer: ansible.builtin.apt_key:
  url: https://download.docker.com/linux/{{ ansible_distribution | lower }}/gpg
  state: present
register: result
until: result is success
retries: 5
delay: 5
",0.751224160194397,0.3176390073043697
1187,mailhog,"apt: pkg= state=installed
with_items:
- software-properties-common
- python-software-properties
",,18,piyuesh23,https://old-galaxy.ansible.com/piyuesh23/mailhog,data/repos/piyuesh23/mailhog/tasks/main.yml,name: PHP | install packages to allow download from ssl urls.,"name: PHP | install packages to allow download from ssl urls.

Answer: become: true
yum:
  name: ''
  state: present
with_items:
- php{{ php_version_prefix }}{{ php_repo_suffix }}-common
- php{{ php_version_prefix }}{{ php_repo_suffix }}-cli
- php{{ php_version_prefix }}{{ php_repo_suffix }}-common-devel
- php{{ php_version_prefix }}{{ php_repo_suffix }}-cli-devel
- php{{ php_version_prefix }}{{ php_repo_suffix }}-fpmphp{{ php_version_prefix
  }}{{ php_repo_suffix }}-gdphp{{ php_version_prefix }}{{ php_repo_suffix }}-jsonphp{{
  php_version_prefix }}{{ php_repo_suffix }}-mysqlndphp{{ php_version_prefix }}{{ php_repo_suffix
  }}-xmlphp{{ php_version_prefix }}{{ php_repo_suffix }}-zip
when: php_enable_zip|default(False) | bool
notify: restart webserver
",0.6760275363922119,0.060718707978734084
1188,memcached,"include_vars: .yml
",MIT,15,bpresles,https://old-galaxy.ansible.com/bpresles/memcached,data/repos/bpresles/memcached/tasks/main.yml,name: Include OS-specific variables.,"name: Include OS-specific variables.

Answer: include_vars:.yml
",0.8165241479873657,0.24424036427680473
1189,sentry,"become: true
become_user: ''
pip: name=Sentry virtualenv=""{{release_path}}venv/""
",,44,futurice,https://old-galaxy.ansible.com/futurice/sentry,data/repos/futurice/sentry/tasks/main.yml,name: Install latest Sentry,"name: Install latest Sentry SDK

Answer: pip: name=sentry
",0.7605950832366943,0.2654757780487258
1190,okd_update_kernel,"debug: msg=the echo was
",,20,manojkumarmc,https://old-galaxy.ansible.com/manojkumarmc/okd_update_kernel,data/repos/manojkumarmc/okd_update_kernel/tasks/main.yml,name: print the kernel info,"name: print the kernel info

Answer: debug:
  msg: ''
when: verbose == ""true"" and kernel_update is changed
",0.7148533463478088,0.10318432004020564
1191,k8s_master,"yum_repository:
  name: kubernetes
  description: kubernetes repo
  baseurl: https://packages.cloud.google.com/yum/repos/kubernetes-el7-\$basearch
  enabled: 1
  gpgkey: https://packages.cloud.google.com/yum/doc/yum-key.gpg https://packages.cloud.google.com/yum/doc/rpm-package-key.gpg
register: a
changed_when: false
",,22,deepak9829,https://old-galaxy.ansible.com/deepak9829/k8s_master,data/repos/deepak9829/k8s_master/tasks/main.yml,name: Configuring YUM Repo For K8S Services,"name: Configuring YUM Repo For K8S Services

Answer: template:
  src: etc/yum.repos.d/k8s.repo.j2
  dest: /etc/yum.repos.d/k8s.repo
  owner: root
  group: root
  mode: 420
when: ansible_os_family == 'RedHat'
",0.7488192915916443,0.17111809070824266
1192,wikijs,"stat:
  path: /usr/local/wikijs
register: wikijsinstalled
",GPL-3.0-only,23,pmoscode,https://old-galaxy.ansible.com/pmoscode/wikijs,data/repos/pmoscode/wikijs/tasks/main.yml,name: Check if Wiki.js is already installed,"name: Check if Wiki.js is already installed

Answer: stat:
  path: /home/{{ ansible_env.USER }}/wiki/wiki.js
register: wikisrc
",0.7856032252311707,0.34845752705747873
1193,install_docker_ce,"become: true
user:
  name: ''
  groups: docker
with_items: '{{ ansible_user }}'
",MIT,55,zaffron,https://old-galaxy.ansible.com/zaffron/install_docker_ce,data/repos/zaffron/install_docker_ce/tasks/main.yml,name: Add user to docker group,"name: Add user to docker group

Answer: ansible.builtin.user:
  name: ''
  groups: docker
  append: true
loop: ''
loop_control:
  loop_var: user
when:
- docker_users is defined
",0.7756636738777161,0.3202946458535337
1194,irods-icommands,"get_url:
  url: https://s3-us-west-1.amazonaws.com/atmosphere-ansible-files/irods-icommands-4.1.9-cv-64bit-ubuntu-14.deb
  dest: /tmp/icommands-pkg.rpm
changed_when: false
when: not (ansible_distribution == ""CentOS"" and ansible_distribution_major_version
  < '6')
tags: icommands-setup
",,52,cyverse-ansible,https://old-galaxy.ansible.com/cyverse-ansible/irods-icommands,data/repos/cyverse-ansible/irods-icommands/tasks/main.yml,name: Download installation package for non-CentOS 5,"name: Download installation package for non-CentOS 5.

Answer: get_url:
  url: http://prdownloads.sourceforge.net/project/check_mk_agent/Check_MK_Agent_Free_E 2.0.0_0860.x86_64.rpm
  dest: /tmp/check-mk-free-2.0.0_0860.rpm
  validate_certs: false
when: ansible_distribution!= ""CentOS"" and ansible_distribution!= ""Red Hat Enterprise
  Linux""
",0.7759544849395752,0.3936425662857955
1195,distcc,"become: true
template:
  src: hosts.j2
  dest: /etc/distcc/hosts
  owner: root
  group: root
  mode: 420
",,146,anthony25,https://old-galaxy.ansible.com/anthony25/distcc,data/repos/anthony25/distcc/tasks/main.yml,name: Configure distcc hosts,"name: Configure distcc hosts file

Answer: template:
  src: hosts.j2
  dest: /etc/hosts
tags:
- distcc
",0.8239954113960266,0.5612135655802359
1196,oracledb,"command: dd if=/dev/zero of=/swapfile count=200 bs=1M creates=""/swapfile""
",,48,jjasveer,https://old-galaxy.ansible.com/jjasveer/oracledb,data/repos/jjasveer/oracledb/tasks/swap_check.yml,name: add a swap file,"name: add a swap file

Answer: command: fallocate -l 512MB /swap creates=/swap
register: swapfile
",0.7716643214225769,0.3514021751198806
1197,consul,"file: state=directory path=/var/consul owner=consul group=consul recurse=yes
",,17,rjordan,https://old-galaxy.ansible.com/rjordan/consul,data/repos/rjordan/consul/tasks/main.yml,name: set ownership,"name: set ownership of apache2 folders

Answer: file:
  path: /etc/apache2/
  state: directory
  owner: apache
  group: apache
with_items:
- conf-available
- conf-enabled
- mods-available
- mods-enabled
- sites-available
- sites-enabled
",0.7345238924026489,0.15177561610965662
1198,informix-client-container,"file: path=/opt/informix state=directory
",,23,mhv2109,https://old-galaxy.ansible.com/mhv2109/informix-client-container,data/repos/mhv2109/informix-client-container/tasks/main.yml,name: Create Informix package directory,"name: Create Informix package directory

Answer: file:
  path: /opt/oracle/product/middleware/oracle-instantclient12.1-sqlplus-12.1.0.2.0-1.x86_64
  state: directory
  mode: 493
when: oracle_instantclient_download.changed
",0.7200701832771301,0.1357452005292652
1199,doas,"template:
  src: doas.conf.j2
  dest: '{{ doas_conf_dir }}/doas.conf'
  mode: '420'
  validate: doas -C %s
",,16,trombik,https://old-galaxy.ansible.com/trombik/doas,data/repos/trombik/doas/tasks/main.yml,name: Create doas.conf,"name: Create doas.conf

Answer: template:
  src: doas.conf.j2
  dest: /etc/profile.d/doas.conf
  mode: 420
",0.8665004372596741,0.6098891520121391
1200,kisa_security_guideline_aix,"replace:
  path: /etc/passwd
  regexp: '[^root](.*):(.*):(.*):(.*):(.*):/:(.*)'
  replace: \1:\2:\3:\4:\5:/home/\1:\6
register: command_output
when: ansible_distribution == 'AIX'
tags: 2-19_set_homedir
",,12,gruuuuu,https://old-galaxy.ansible.com/gruuuuu/kisa_security_guideline_aix,data/repos/gruuuuu/kisa_security_guideline_aix/tasks/aix/file_directory.yml,name: set homedir to user whose homedir is the root,"name: set homedir to user whose homedir is the root

Answer: set_fact:
  homedir: /home//
when: aws_cli_user == 'root'
",0.6971489787101746,0.17043298022494954
1201,dingrod,"package:
  name: git
  state: latest
",,13,bascibaran,https://old-galaxy.ansible.com/bascibaran/dingrod,data/repos/bascibaran/dingrod/tasks/main.yml,name: make sure we have git...,"name: make sure we have git...

Answer: become: true
become_user: root
package:
  name: git
  state: present
",0.7719390392303467,0.28194313432684304
1202,nodejs,"shell: source
when: nodejs_repo.rc == 0
",,54,5003,https://old-galaxy.ansible.com/5003/nodejs,data/repos/5003/nodejs/tasks/main.yml,name: install package manager (to apply yum repo),"name: install package manager (to apply yum repo)

Answer: package: name=yum state=present
when: ansible_distribution == 'CentOS' or ansible_distribution == 'Red Hat Enterprise
  Linux' or ansible_distribution == 'Fedora'
",0.6877342462539673,0.06278019454687116
1203,kvm,"service:
  name: libvirtd
  enabled: true
  state: started
",GPL-3.0-only,122,redhatgov,https://old-galaxy.ansible.com/redhatgov/kvm,data/repos/redhatgov/kvm/tasks/main.yml,name: starting libvirtd back up,"name: starting libvirtd back up service

Answer: service: name=libvirtd state=restarted enabled=yes
",0.8318778872489929,0.4095279199559621
1204,nios_modules,"nios_srv_record:
  name: ansible.com
  port: 5080
  priority: 10
  target: service1.ansible.com
  weight: 10
  state: absent
  provider: ''
register: srv_record_delete2
",,456033,infoblox,https://old-galaxy.ansible.com/infoblox/nios_modules,data/repos/infoblox/nios_modules/integration/targets/nios_srv_record/tasks/nios_srv_record_idempotence.yml,name: remove a srv record from the system,"name: remove a srv record from the system

Answer: nios_srv_record:
  name: ansible.com
  port: 5080
  priority: 10
  target: service1.ansible.com
  weight: 10
  state: absent
  provider: ''
register: srv_record_delete1
",0.9401511549949646,0.7585610423189506
1205,cssdm,"command:
  cmd: grep -qF 2.1.6-git268 ""/home/{{ steamcmd_user }}/cstrike-source/cstrike/cfg/cssdm/extra/version.txt""
register: __cssdm_current_version
changed_when: false
failed_when: false
when:
- __cssdm_exists.stat.exists
- __cssdm_exists_ansible.stat.exists
",,15,tleguern,https://old-galaxy.ansible.com/tleguern/cssdm,data/repos/tleguern/cssdm/tasks/main.yml,name: Check the currently installed version of CSSDM,"name: Check the currently installed version of CSSDM

Answer: command: /usr/local/bin/csdm -v
register: csdm_installed_version
changed_when: false
failed_when: false
",0.7766224145889282,0.3189351994861776
1206,ansible,"file:
  path: /opt/prometheus
  state: directory
  owner: root
  group: root
  mode: 493
",,15,ajtalla,https://old-galaxy.ansible.com/ajtalla/ansible,data/repos/ajtalla/ansible/tasks/prometheus.yml,name: Create prometheus directory,"name: Create prometheus directory

Answer: file:
  path: /opt/prometheus
  state: directory
  owner: prometheus
  group: prometheus
  mode: u=rwx,g=rx,o=
",0.8408301472663879,0.4914865693156155
1207,ansible-role-elasticsearch,"copy:
  src: elasticsearch.repo
  dest: /etc/yum.repos.d/elasticsearch.repo
  mode: 420
",MIT,23,viasite-ansible,https://old-galaxy.ansible.com/viasite-ansible/ansible-role-elasticsearch,data/repos/viasite-ansible/ansible-role-elasticsearch/tasks/setup-RedHat.yml,name: Add Elasticsearch repository.,"name: Add Elasticsearch repository.

Answer: apt_repository:
  repo: deb https://artifacts.elastic.co/packages/7.x/apt stable main
  state: present
  update_cache: true
tags: auditbeat
",0.7424455881118774,0.21885530625799576
1208,redis,"become: true
become_user: root
apt_repository: repo=''
with_items: deb http://packages.dotdeb.org {{ ansible_distribution_release }} alldeb-src
  http://packages.dotdeb.org {{ ansible_distribution_release }} all
tags: monsieurbiz_redis_tags
",MIT,72,monsieurbiz,https://old-galaxy.ansible.com/monsieurbiz/redis,data/repos/monsieurbiz/redis/tasks/main.yml,name: Install dotdeb repository,"name: Install dotdeb repository

Answer: apt_repository: repo='deb http://mirror.nl.leaseweb.net/dotdeb/  all' state=present
  update_cache=no
when: ansible_distribution in ['Debian'] and ansible_distribution_release in [ ""wheezy"",
  ""jessie"" ]
",0.7842506170272827,0.49680788293545136
1209,ansiblerole_hadoopmapreduce,"lineinfile:
  path: /etc/rc.d/rc.local
  line: hadoop-daemon.sh start jobtracker
when: inventory_hostname in groups['JobTracker']
",,13,pradeepkumar_27,https://old-galaxy.ansible.com/pradeepkumar_27/ansiblerole_hadoopmapreduce,data/repos/pradeepkumar_27/ansiblerole_hadoopmapreduce/tasks/main.yml,name: Permanent enable JobTracker,"name: Permanent enable JobTracker service

Answer: service: name=JobTracker enabled=yes state=started
when: cvmfs_preconfigured|bool
",0.7157877087593079,0.2905692582864423
1210,mongo-ansible,"template: src=backupDailyMongo.sh dest=/etc/cron.daily/backupDailyMongoDb mode=0755
  owner=root group=root
",GPL-2.0,35,radamanth,https://old-galaxy.ansible.com/radamanth/mongo-ansible,data/repos/radamanth/mongo-ansible/tasks/main.yml,name: Bakcup Mongo Daily,"name: Bakcup Mongo Daily Backup

Answer: mongo:
  name: ''
  state: present
  config: '{''enabled'': True, ''collection'': ''backups'', ''database'': ''bakcup'',
    ''table'': ''backups'', ''path'': ''{{ bakcup_path }}/backups'', ''frequency'':
    7, ''retention'': 24, ''cleanup'': True, ''cleanup_days'': 7, ''email'':
    False, ''smtp_server'': ''127.0.0.1'', ''smtp_port'': 25, ''smtp_user'': ''user@host'',
    ''smtp_pass'': ''password''}'
tags: mongo
",0.6732048988342285,0.07451365050155145
1211,k8s_master,"copy:
  dest: $HOME/.kube/config
  src: /etc/kubernetes/admin.conf
  remote_src: true
",,10,karanraj,https://old-galaxy.ansible.com/karanraj/k8s_master,data/repos/karanraj/k8s_master/tasks/main.yml,name: Copying file config file,"name: Copying file config file

Answer: template:
  src: config.js.j2
  dest: '{{ laravel_application_path }}/config/laravel.php'
  owner: root
  group: root
  mode: 420
",0.7373707890510559,0.1971067993394514
1212,redmine,"user:
  name: redmine
  shell: /bin/bash
  groups: redmine
  append: true
",MIT,14,corehook,https://old-galaxy.ansible.com/corehook/redmine,data/repos/corehook/redmine/tasks/unix.yml,name: Create unix user,"name: Create unix user

Answer: user:
  name: hawtio
  home: /home/hawtio
  shell: /bin/nologin
  system: true
  createhome: false
",0.8131858706474304,0.31009547868820525
1213,autodeploy,"gem:
  state: latest
  name: bundler
when: autodeploy_for_ruby
tags:
- autodeploy
",MIT,22,stevenharradine,https://old-galaxy.ansible.com/stevenharradine/autodeploy,data/repos/stevenharradine/autodeploy/tasks/install.yml,name: Install Packages | bundler,"name: Install Packages | bundler

Answer: gem:
  state: latest
  name: bundler
  user_install: false
",0.7664538621902466,0.4231477744564159
1214,ansible-role-ansible,"apt: name= state=latest
with_items: ansible_packages
when: ansible_distribution == 'Debian' or ansible_distribution == 'Ubuntu'
",Apache-2.0,0,tompscanlan,https://old-galaxy.ansible.com/tompscanlan/ansible-role-ansible,data/repos/tompscanlan/ansible-role-ansible/tasks/main.yml,name: Assure Ansible required related packages are installed.,"name: Assure Ansible required related packages are installed.

Answer: package:
  name: ansible
  state: present
",0.7770614624023438,0.28731869095766316
1215,ansible_role_keybase,"when: ansible_os_family != 'Windows'
command: keybase -v
changed_when: false
check_mode: false
register: keybase_result
failed_when: keybase_result.rc not in [0, 2]
",MIT,69,leonallen22,https://old-galaxy.ansible.com/leonallen22/ansible_role_keybase,data/repos/leonallen22/ansible_role_keybase/tasks/main.yml,name: Check for Keybase,"name: Check for Keybase

Answer: stat:
  path: /root/.ssh/id_rsa
register: keybase_installed
",0.7206853032112122,0.18380176089150496
1216,ruby,"become: true
become_user: ''
shell: /bin/bash --login -c '/bin/rvm-exec use 2.4.0 --default'
args:
  executable: /bin/bash
register: switch_ver
changed_when: '""Using bin/gems/ruby-2.4.0"" in switch_ver.stdout'
failed_when: '""RVM is not a function"" in switch_ver.stderr'
when: '""=* ruby-2.4.0"" not in post_execute_ruby_versions.stdout'
",MIT,1360,fubarhouse,https://old-galaxy.ansible.com/fubarhouse/ruby,data/repos/fubarhouse/ruby/tasks/ruby.yml,name: Ruby | Switching version,"name: Ruby | Switching version

Answer: become: true
become_user: ''
shell: /bin/rvm use 2.4.0 --default
register: post_execute_ruby_versions_switch
changed_when: false
when: '(''""* ruby-2.4.0"" not in post_execute_ruby_versions.stdout'') or (''""rvm use
  <ruby>"" in post_execute_ruby_versions'')

  '
",0.8743606805801392,0.5776994579093829
1217,tinypilot,"lineinfile:
  dest: /etc/sudoers
  state: present
  line: 'tinypilot ALL=(ALL) NOPASSWD: /sbin/shutdown'
",MIT,23,verseczi,https://old-galaxy.ansible.com/verseczi/tinypilot,data/repos/verseczi/tinypilot/tasks/main.yml,name: enable passwordless sudo for shutdown command,"name: enable passwordless sudo for shutdown command

Answer: become: true
lineinfile:
  dest: /etc/sudoers
  state: present
  regexp: ^%sudo
  line: '%sudo ALL=(ALL:ALL) NOPASSWD:ALL'
  validate: visudo -cf %s
tags:
- sudo
",0.8211817145347595,0.38858109132097896
1218,moodle,"ansible.builtin.assert:
  that:
  - moodle_data_directory is defined
  - moodle_data_directory is string
  - moodle_data_directory is not none
  quiet: true
","Apache-2.0-Short,Apache-2.0",181,robertdebock,https://old-galaxy.ansible.com/robertdebock/moodle,data/repos/robertdebock/moodle/tasks/assert.yml,name: assert | Test moodle_data_directory,"name: assert | Test moodle_data_directory

Answer: ansible.builtin.assert:
  that:
  - moodle_data_directory is defined
  - moodle_data_directory is string
  - moodle_data_directory is not none
  quiet: true
",0.9460741281509399,0.7530182069628764
1219,grpcurl,"file:
  path: /usr/local/bin/grpcurl
  mode: a+x
","Apache-2.0-Short,Apache-2.0",68,heriet,https://old-galaxy.ansible.com/heriet/grpcurl,data/repos/heriet/grpcurl/tasks/install.yml,name: grpcurl is executable,"name: grpcurl is executable

Answer: file:
  path: /opt/grpc/bin/grpcurl
  mode: a+x
become: true
",0.8850684762001038,0.4026633585006718
1220,install-configure-ntp,"service: name=ntpd state=started enabled=yes
",,11,diptajeet,https://old-galaxy.ansible.com/diptajeet/install-configure-ntp,data/repos/diptajeet/install-configure-ntp/roles/ntp/tasks/main.yml,name: Starting the NTP Service,"name: Starting the NTP Service

Answer: service: name=ntpd enabled=yes state=started
when: ansible_distribution_version!= ""14.04""
tags:
- ntp
",0.7906011939048767,0.29108398149991205
1221,docker,"pip:
  name: docker-py
  version: 1.9.0
when: dockerpy
",,19,nerab,https://old-galaxy.ansible.com/nerab/docker,data/repos/nerab/docker/tasks/main.yml,name: ensure docker-py module is installed,"name: ensure docker-py module is installed

Answer: pip:
  name: docker-py
",0.8040332794189453,0.42904007197883925
1222,ansible_role_consul,"lineinfile:
  dest: /etc/hosts
  regexp: .*$
  line: ' '
  state: present
become: true
become_user: root
with_items: ''
",GPL-3.0-only,16,jeantsai,https://old-galaxy.ansible.com/jeantsai/ansible_role_consul,data/repos/jeantsai/ansible_role_consul/tasks/install.yml,name: Sync up IP addresses of all Consul servers,"name: Sync up IP addresses of all Consul servers

Answer: copy:
  src: etc/hosts.d/consul
  dest: /etc/hosts
  owner: root
  group: root
  mode: '0644'
when: not consul_sync_ip | bool
",0.72780841588974,0.27738567308110834
1223,ansible_nginx_role,"file: path= state=directory recurse=yes owner=root group=root mode=0755
with_items:
- /var/cache/pagespeed
",,9,hyperfocus1337,https://old-galaxy.ansible.com/hyperfocus1337/ansible_nginx_role,data/repos/hyperfocus1337/ansible_nginx_role/tasks/compile/after-compile.yml,name: make ngx_pagespeed cache files folder,"name: make ngx_pagespeed cache files folder

Answer: file:
  path: /var/ngx_pagespeed
  state: directory
  owner: root
  group: root
  mode: 493
",0.8076666593551636,0.3885017447844105
1224,ec2_instance,"ec2:
  key_name: Key
  image: ami-08e0ca9924195beba
  instance_type: t2.micro
  region: ap-south-1
  wait: true
  group: ALL Traffic
  instance_tags: '{''Name'': ''Instance''}'
  count: '1'
",,10,rohitraut3366,https://old-galaxy.ansible.com/rohitraut3366/ec2_instance,data/repos/rohitraut3366/ec2_instance/tasks/main.yml,name: Provisioning EC2 instance,"name: Provisioning EC2 instance

Answer: template:
  src: ec2.j2
  dest: /
  owner: root
  group: root
  mode: 420
with_items: ''
notify:
- Restart EC2 service
",0.676943302154541,0.24704076473519374
1225,common-facts,"stat:
  path: /run/ostree-booted
register: os_tree_check
changed_when: false
check_mode: false
","Apache-2.0-Short,Apache-2.0",136,galexrt,https://old-galaxy.ansible.com/galexrt/common-facts,data/repos/galexrt/common-facts/tasks/main.yml,name: Determine if Atomic,"name: Determine if Atomic

Answer: stat: path=/run/ostree-booted
register: s
changed_when: false
",0.8692298531532288,0.6183579202443119
1226,webserver_ansible,"when: ansible_os_family == ""RedHat""
systemd:
  name: httpd
  state: started
  enabled: true
tags: web
",,20,barbarabranco,https://old-galaxy.ansible.com/barbarabranco/webserver_ansible,data/repos/barbarabranco/webserver_ansible/tasks/install.yml,name: Inicia e ativa na inicializacao o servico httpd,"name: Inicia e ativa na inicializacao o servico httpd

Answer: service: name=httpd state=started enabled=yes
",0.7423402070999146,0.33197264514678504
1227,traefik,"notify:
- Reload traefik
template:
  src: static.j2
  dest: /etc/traefik/static.yml
  owner: root
  group: root
  mode: u=rw,g=r,o=r
tags:
- traefik
","Apache-2.0-Short,Apache-2.0",25,rolehippie,https://old-galaxy.ansible.com/rolehippie/traefik,data/repos/rolehippie/traefik/tasks/main.yml,name: Write static config,"name: Write static config

Answer: template:
  src: '{{ consul_template_dist_dir }}/consul-template.service.j2'
  dest: /etc/systemd/system/consul-template.service
  owner: root
  group: root
  mode: 384
notify: Restart consul-template
tags:
- consul-template
",0.8253507614135742,0.36572041264420385
1228,prosody,"file:
  path: /etc/prosody/certs/localhost.key
  owner: root
  group: prosody
  mode: 416
when: prosody_proxy_ssl_cert is undefined
",,7,sv0,https://old-galaxy.ansible.com/sv0/prosody,data/repos/sv0/prosody/tasks/main.yml,name: Change ownership of generic key file if no custom is used,"name: Change ownership of generic key file if no custom is used

Answer: file:
  state: file
  path: '{{ dds_temp_path }}/key.pem'
  owner: dds
  group: dds
",0.7439032793045044,0.3057438957666829
1229,ansible_cdh_offline,"lineinfile:
  dest: /etc/profile
  regexp: ^PATH=
  state: absent
",MIT,22,tinygg,https://old-galaxy.ansible.com/tinygg/ansible_cdh_offline,data/repos/tinygg/ansible_cdh_offline/tasks/install_JDK.yml,name: Env absent /etc/profile,"name: Env absent /etc/profile.d/maven.sh

Answer: file:
  state: absent
  dest: /etc/profile.d/maven.sh
when: maven_installed.rc!= 0
",0.7884182929992676,0.33404998318620144
1230,win_reboot,"command: /tmp/_cooldown.sh
delegate_to: localhost
changed_when: false
when: do_reboot == true
",,185,trondhindenes,https://old-galaxy.ansible.com/trondhindenes/win_reboot,data/repos/trondhindenes/win_reboot/tasks/main.yml,name: Run cooldown script,"name: Run cooldown script if needed

Answer: become: true
shell:./cleanup_servers.sh
args:
  chdir: /opt/mailcow-dockerized/mailcow-dockerized-master/helper-scripts/
  creates: /opt/mailcow-dockerized/mailcow-dockerized-master/data/web/webmail/data/_data_/_default_/domains/example.org.ini
environment:
  MC_TYPE: dockerized
  MC_HOST: localhost
  MC_PORT: 9000
  MC_USER: admin
  MC_PASS: admin123
  MC_NO_OVERWRITE: true
",0.6795698404312134,0.09522937178202122
1231,ansible_role_wordpressinstall,"template:
  src: files/wp-config.php.j2
  dest: /var/www//wordpress/wp-config.php
tags:
- wordpress
",,1,jerrysabu,https://old-galaxy.ansible.com/jerrysabu/ansible_role_wordpressinstall,data/repos/jerrysabu/ansible_role_wordpressinstall/tasks/main.yml,name: Set up wp-config,"name: Set up wp-config.php

Answer: template:
  src: wp-config.php.j2
  dest: /var/www/html/wp-config.php
",0.8886331915855408,0.6346338705051006
1232,nifi_registry,"file:
  src: nifi-registry-0.4.0
  path: /opt/nifi-registry/releases/current
  state: link
  owner: nifireg
  group: nifireg
",GPL-3.0-only,66,cavemandaveman,https://old-galaxy.ansible.com/cavemandaveman/nifi_registry,data/repos/cavemandaveman/nifi_registry/tasks/install.yml,name: Create NiFi Registry symlink,"name: Create NiFi Registry symlink

Answer: file:
  src: /opt/nifi/registry
  dest: /opt/nifi/registry-current
  state: link
tags:
- nifi
",0.841408908367157,0.5308038957849432
1233,autodeploy,"file:
  state: directory
  path: ''
  owner: www-data
  group: www-data
  mode: 436
with_items:
- /etc/nginx/sites-enabled
- /etc/nginx/sites-available
tags:
- directory-structure
- security-concern
- deployment
- autodeploy
",MIT,1487,telus,https://old-galaxy.ansible.com/telus/autodeploy,data/repos/telus/autodeploy/tasks/proxy-with-nginx.yml,name: Directories Exists | nginx,"name: Directories Exists | nginx | conf.d

Answer: file:
  state: directory
  path: /etc/nginx/conf.d
  owner: root
  group: root
  mode: 493
  recurse: true
tags:
- directory-structure
- security-concern
- nginx
",0.8457318544387817,0.5812432253701512
1234,docker,"command: sed -i 's/DEFAULT_FORWARD_POLICY=""DROP""/DEFAULT_FORWARD_POLICY=""ACCEPT""/g'
  /etc/default/ufw
when: docker_listen_tcp == True
","Apache-2.0-Short,Apache-2.0",56,ansibleshipyard,https://old-galaxy.ansible.com/ansibleshipyard/docker,data/repos/ansibleshipyard/docker/tasks/Debian.yml,name: Change ufw forward policy to ACCEPT,"name: Change ufw forward policy to ACCEPT

Answer: command: ufw allow 'any'
when:
- firewall_af == 'any'
- firewall_use_ufw
",0.7139238119125366,0.204429674905398
1235,common,"when: pip_version_is_installed | failed
command: python{{ python_version }}.{{ python_subversion }} /tmp/get_pip.py creates=/usr/local/bin/pip
",,27,adriangprado,https://old-galaxy.ansible.com/adriangprado/common,data/repos/adriangprado/common/tasks/install_pip.yml,"name: Install ""pip{{ python_version }}"" devel.","name: Install ""pip{{ python_version }}"" devel.

Answer: become: true
yum:
  name: '{{ python_base_packages + python_additional_packages }}'
  state: present
when: python_install_devel
",0.7355484962463379,0.3502044238846692
1236,common,"template: src=../files//sshd_config.j2 dest=/etc/ssh/sshd_config
when: ansible_distribution == 'CentOS' or ansible_distribution == 'Debian'
notify:
- Restart sshd
",,279,nainterceptor,https://old-galaxy.ansible.com/nainterceptor/common,data/repos/nainterceptor/common/tasks/main.yml,name: Configure sshd,"name: Configure sshd

Answer: template:
  src: sshd.conf
  dest: /etc/ssh/sshd_config
  validate: /usr/sbin/sshd -t -f %s
notify:
- Reload sshd
",0.8134667277336121,0.41130604460876297
1237,clipbucket,"file:
  path: /var/www/clipbucket
  owner: '{{ php_fpm_pool_user }}'
  group: '{{ php_fpm_pool_group }}'
  recurse: true
  state: directory
when: copy_source.changed
","Apache-2.0-Short,Apache-2.0",117,mtlynch,https://old-galaxy.ansible.com/mtlynch/clipbucket,data/repos/mtlynch/clipbucket/tasks/main.yml,name: set file permissions,"name: set file permissions

Answer: file:
  path: /etc/nginx/
  state: directory
  mode: 493
with_items:
- conf.d
",0.7509374022483826,0.26523356129533154
1238,install_check_mk_agent,"file:
  owner: cmkagent
  group: cmkagent
  mode: 448
  path: /home/{{ install_check_mk_agent_user }}/local
  state: directory
tags:
- install-check-mk-agent
",GPL-2.0,254,kso512,https://old-galaxy.ansible.com/kso512/install_check_mk_agent,data/repos/kso512/install_check_mk_agent/tasks/RedHat-tasks.yml,name: Create directory - local | FILE,"name: Create directory - local | FILE_PATH

Answer: file:
  state: directory
  path: ''
  owner: www-data
  group: www-data
  mode: 509
tags:
- path-mapping
- permissions
- file-path
- db
- redis
when: path_mapping_redis_enabled
",0.7606991529464722,0.34697136379649546
1239,wordpress-wordpress,"copy: src= dest=/tmp
",,48,gwenlei,https://old-galaxy.ansible.com/gwenlei/wordpress-wordpress,data/repos/gwenlei/wordpress-wordpress/tasks/db_import.yml,name: Copy database dump,"name: Copy database dump to the target host.

Answer: copy: src=files/mysql-dump.sql dest=/tmp/mysql-dump.sql
",0.7453860640525818,0.1572274154692647
1240,mariadb10,"sudo: true
apt: pkg= state=present
with_items:
- mariadb-server
- mariadb-client
",,85,craigmj,https://old-galaxy.ansible.com/craigmj/mariadb10,data/repos/craigmj/mariadb10/tasks/main.yml,name: Install MariaDB 10 Server and Client,"name: Install MariaDB 10 Server and Client

Answer: include_tasks:.yml
",0.6834372282028198,0.1931398452000887
