,repo_name,license,input,download_link,download_count,output,path,org_name,starcoder-response,codebertscore,bleuscore
1396,docker_service,"Apache-2.0-Short,Apache-2.0",name: Install service definition.,https://old-galaxy.ansible.com/chameleon/docker_service,870,"become: true
template:
  src: systemd.service.j2
  dest: /etc/systemd/system/.service
notify:
- reload systemd daemon
- restart service
",data/repos/chameleon/docker_service/tasks/main.yml,chameleon,"name: Install service definition.

Answer: template:
  src: service.j2
  dest: /etc/systemd/system/.service
register: _systemd_service
notify:
- Restart service
when: _systemd_service is not defined
",0.8876526355743408,0.5378747712046544
1397,ansible-common-role,,name: Install Prequisites,https://old-galaxy.ansible.com/tobiasmende/ansible-common-role,13,"apt:
  name: dbus
  state: present
",data/repos/tobiasmende/ansible-common-role/tasks/configure_basics.yml,tobiasmende,"name: Install Prequisites

Answer: apt:
  name:
  - apt-transport-https
  state: present
",0.7759584188461304,0.3330190271823603
1398,fedora_commons,,name: karaf | Create karaf user,https://old-galaxy.ansible.com/michaeljohn32/fedora_commons,19,"user: name=u_karaf group=karaf state=present
tags:
- install
",data/repos/michaeljohn32/fedora_commons/tasks/karaf.yml,michaeljohn32,"name: karaf | Create karaf user

Answer: user: name=karaf system=yes home=""/opt/karaf"" shell=/bin/false state=present
",0.7809066772460938,0.3230971166440489
1399,docker,MIT,name: ensure docker is installed,https://old-galaxy.ansible.com/m31271n/docker,20,"yum:
  name: docker-ce-17.03.1.ce
  state: present
",data/repos/m31271n/docker/tasks/main.yml,m31271n,"name: ensure docker is installed

Answer: ansible.builtin.yum:
  name:
  - docker-ce
  - docker-ce-cli
  - containerd.io
  state: present
",0.8006342053413391,0.29156154958151237
1400,fish,BSD-2-Clause,name: install fish and dependencies,https://old-galaxy.ansible.com/abaez/fish,68,"zypper: name= state=present
with_items:
- fish
",data/repos/abaez/fish/tasks/os_family/Suse.yml,abaez,"name: install fish and dependencies

Answer: package:
  name:
  - fish
  - fish-shell
  state: present
",0.7775319218635559,0.23652525879326647
1401,ansible_galaxy,,name: install httpd,https://old-galaxy.ansible.com/somasekharkori/ansible_galaxy,11,"yum:
  name: httpd
  state: latest
notify: restarted httpd
",data/repos/somasekharkori/ansible_galaxy/tasks/main.yml,somasekharkori,"name: install httpd

Answer: apt: pkg= state=present
with_items:
- apache2
- php7.0-common
- php7.0-fpm
- php7.0-gd
- php7.0-json
- php7.0-mysql
- php7.0-mbstring
- php7.0-mcrypt
- php7.0-opcache
- php7.0-pgsql
- php7.0-redis
- php7.0-soap
- php7.0-sqlite3
- php7.0-xml
- php7.0-zip
- libapache2-mod-php7.0
notify: restart apache2
",0.6816598176956177,0.10579690032835035
1402,snmpd,"Apache-2.0-Short,Apache-2.0",name: assert | Test if snmpd_views is set correctly,https://old-galaxy.ansible.com/buluma/snmpd,9335,"ansible.builtin.assert:
  that:
  - snmpd_views is defined
  - snmpd_views is iterable
  quiet: true
",data/repos/buluma/snmpd/tasks/assert.yml,buluma,"name: assert | Test if snmpd_views is set correctly

Answer: ansible.builtin.assert:
  that:
  - snmpd_views is iterable
  quiet: true
when:
- snmpd_views is defined
",0.9084197878837585,0.5863663566828232
1403,pve_apcupsd,MIT,name: Change wall config to send notifications via proxmox-mail-forward,https://old-galaxy.ansible.com/simoncaron/pve_apcupsd,2008,"ansible.builtin.lineinfile:
  path: /etc/apcupsd/apccontrol
  regexp: ^WALL=
  line: WALL=""/usr/bin/proxmox-mail-forward""
notify: Restart apcupsd service
",data/repos/simoncaron/pve_apcupsd/tasks/main.yml,simoncaron,"name: Change wall config to send notifications via proxmox-mail-forward

Answer: when: pve_wall_notify_proxmox_email!= """"
block:
- name: Get current wallpaper (pve-img)
  command: pve-img info /home//.pve-img
  register: wallpaper_current
  changed_when: false
- name: Set wallpaper using pve-img
  command: pve-img set-wallpaper /home//.pve-img
  register: wallpaper_updated
  changed_when: wallpaper_updated.stdout.find(""Wallpaper updated"")!= -
- name: Send mail when wallpaper changes using proxmox-mail-forward
  command: pve-mail-forward -f  -n ""PVE  Wallpaper update"" --subject ""PVE  Wallpaper
    update"" --body ""Hello,\nPVE  Wallpaper update.""
  when: wallpaper_updated.stdout.find(""Wallpaper updated"")!= - and pve_wall_notify_proxmox_email
  register: proxmox_mail_forward
when: (pve_wall_notify_proxmox_email!= """" and pve_system_shell == ""bash"")
",0.6625124216079712,0.06689407915221886
1404,couchbase,,name: debian | downloading couchbase server,https://old-galaxy.ansible.com/mrlesmithjr/couchbase,68,"get_url:
  url: http://packages.couchbase.com/releases/{{ couchbase_version }}/couchbase-server-community_{{
    couchbase_version }}-{{ ansible_distribution|lower }}{{ ansible_distribution_version
    }}_amd64.deb
  dest: /opt/couchbase-server-community_{{ couchbase_version }}-{{ ansible_distribution|lower
    }}{{ ansible_distribution_version }}_amd64.deb
",data/repos/mrlesmithjr/couchbase/tasks/debian.yml,mrlesmithjr,"name: debian | downloading couchbase server 6.0.6

Answer: get_url:
  url: https://packages.couchbase.com/6.0.6/debian/{{ ansible_distribution_release
    }}/{{ couchbase_debian_file }}
  dest: /tmp/couchbase-server-6.0.6.debian-{{ ansible_distribution_release }}-x86_64.deb
register: couchbase_deb_package
",0.873776376247406,0.5306381283944754
1405,node_exporter,MIT,name: Move node_exporter binary into place.,https://old-galaxy.ansible.com/danielweeber/node_exporter,20,"copy:
  src: /tmp/node_exporter-1.3.1.linux-amd64/node_exporter
  dest: /usr/local/bin/node_exporter
  mode: 493
  remote_src: true
notify: restart node_exporter
when: 'node_exporter_version_check.stdout is not defined or node_exporter_version
  not in node_exporter_version_check.stdout

  '
",data/repos/danielweeber/node_exporter/tasks/main.yml,danielweeber,"name: Move node_exporter binary into place.

Answer: copy:
  src: /tmp/node_exporter-1.5.0.linux-amd64/node_exporter
  dest: /usr/local/bin/node_exporter
  remote_src: true
  mode: 493
  owner: prometheus
  group: prometheus
  mode: u=rwx,g=rx,o=
notify: Restart node_exporter
",0.8740254640579224,0.6370646154668989
1406,unifi_controller,MIT,name: install java,https://old-galaxy.ansible.com/nephelaiio/unifi_controller,1555,"include_role:
  name: geerlingguy.java
vars:
  java_packages: openjdk-8-jre-headless
",data/repos/nephelaiio/unifi_controller/tasks/main.yml,nephelaiio,"name: install java

Answer: yum: name=java-1.7.0-openjdk state=present
",0.7789750099182129,0.26781620518869464
1407,virtualization,,name: Install yum utils,https://old-galaxy.ansible.com/bradthebuilder/virtualization,89,"become: true
package:
  name: yum-utils
  state: present
when: ansible_facts['os_family'] == ""RedHat""
",data/repos/bradthebuilder/virtualization/docker/tasks/main.yml,bradthebuilder,"name: Install yum utils

Answer: yum:
  name: ''
  state: present
with_items:
- yum-utils
",0.8104107975959778,0.43859196190736616
1408,ansible_nagios,,name: add passwords for nagios,https://old-galaxy.ansible.com/dabster2/ansible_nagios,28,"sudo: true
htpasswd: 'name=""nagiosadmin"" password=""nagiosadmin"" path=/usr/local/nagios/etc/htpasswd.users

  '
",data/repos/dabster2/ansible_nagios/tasks/apache.yml,dabster2,"name: add passwords for nagios user

Answer: become: true
template:
  src: passwd-nagios.j2
  dest: /etc/passwd.nagios
  owner: root
  group: root
  mode: 384
",0.8162201642990112,0.3229212694137505
1409,ansible-role-harden-ubuntu,MIT,name: Install and configure ufw,https://old-galaxy.ansible.com/wahidsadik/ansible-role-harden-ubuntu,43,"include_tasks: ufw.yml
when: enable_ufw
",data/repos/wahidsadik/ansible-role-harden-ubuntu/tasks/main.yml,wahidsadik,"name: Install and configure ufw

Answer: ansible.builtin.include_tasks: ufw.yml
when:
- ansible_os_family == ""Debian""
",0.8119956851005554,0.28012207774991066
1410,rt,,name: reload supervisord,https://old-galaxy.ansible.com/stucco/rt,22,"shell: /usr/bin/supervisorctl reload
",data/repos/stucco/rt/tasks/main.yml,stucco,"name: reload supervisord config

Answer: service: name=supervisord state=reloaded
when: supervisorconf.changed
",0.7428215742111206,0.16407173229325137
1411,update,,name: Check if a reboot is required (RedHat),https://old-galaxy.ansible.com/libert_xyz/update,10,"command: needs-restarting -r
register: reboot_required_redhat
failed_when: reboot_required_redhat.rc not in [ 0, 1 ]
changed_when: reboot_required_redhat.rc == 1
when:
- ansible_os_family == 'RedHat'
- ansible_connection != 'docker'
",data/repos/libert_xyz/update/tasks/main.yml,libert_xyz,"name: Check if a reboot is required (RedHat)

Answer: command: cat /var/run/reboot-required
register: reboot_required_cat
when: ansible_os_family == ""RedHat""
",0.8018767237663269,0.39854676441858344
1412,windows_2016_cis,MIT,name: SCORED | 17.6.4 | PATCH | (L1) Ensure 'Audit Removable Storage' is set to 'Success,https://old-galaxy.ansible.com/georgenalen/windows_2016_cis,44,"  and Failure'
block:
- name: SCORED | 17.6.4 | AUDIT | (L1) Ensure 'Audit Removable Storage' is set to
    'Success and Failure' | Get current settings
  win_shell: AuditPol /get /subcategory:""Removable Storage"" -r | ConvertFrom-Csv |
    Select-Object -expand ""Inclusion Setting""
  changed_when: false
  failed_when: false
  register: rule_17_6_4_audit
- name: SCORED | 17.6.4 | PATCH | (L1) Ensure 'Audit Removable Storage' is set to
    'Success and Failure' | Set success
  win_shell: AuditPol /set /subcategory:""Removable Storage"" /success:enable
  changed_when: '''Success'' not in rule_17_6_4_audit.stdout'
  when: '''Success'' not in rule_17_6_4_audit.stdout'
- name: SCORED | 17.6.4 | PATCH | (L1) Ensure 'Audit Removable Storage' is set to
    'Success and Failure' | Set failure
  win_shell: AuditPol /set /subcategory:""Removable Storage"" /failure:enable
  changed_when: '''failure'' not in rule_17_6_4_audit.stdout'
  when: '''Failure'' not in rule_17_6_4_audit.stdout'
when:
- rule_17_6_4
tags:
- level1-domaincontroller
- level1-memberserver
- rule_17.6.4
- patch
",data/repos/georgenalen/windows_2016_cis/tasks/section17.yml,georgenalen,"name: SCORED | 17.6.4 | PATCH | (L1) Ensure 'Audit Removable Storage' is set to 'Success
  and Failure'
win_shell: AuditPol /set /subcategory:""Removable Storage"" /success:enable
changed_when: '''Success'' not in rule_17_6_4_audit.stdout'
when:
- rule_17_6_4
- rule_17_6_4_audit is defined
- '''Success'' not in rule_17_6_4_audit.stdout'
tags:
- level1
- level2
- rule_17.6.4
- patch
",0.847720742225647,0.15447214786867156
1413,logzio,"Apache-2.0-Short,Apache-2.0",name: Ensure Topbeat log folder exists,https://old-galaxy.ansible.com/jmcvetta/logzio,55,"file:
  path: /var/log/topbeat
  state: directory
",data/repos/jmcvetta/logzio/tasks/topbeat.yml,jmcvetta,"name: Ensure Topbeat log folder exists.

Answer: file:
  path: /var/log/topbeat
  state: directory
  mode: 493
",0.8667575120925903,0.442827737007105
1414,storm,,name: Stop Storm UI,https://old-galaxy.ansible.com/leobueno/storm,25,"service: name=storm-ui state=stopped enabled=yes
when: storm_ui_enabled
",data/repos/leobueno/storm/tasks/stop_nimbus.yml,leobueno,"name: Stop Storm UI

Answer: service: name=storm-ui state=stopped enabled=yes
when: storm_ui_enabled
",0.9411374926567078,0.7084983333398596
1415,zbx_agent,,name: Print zabbix.psk,https://old-galaxy.ansible.com/0x_peace/zbx_agent,32,"debug: msg=
when: psk_gen and not zabbix_psk_file.stat.exists
",data/repos/0x_peace/zbx_agent/tasks/psk.yml,0x_peace,"name: Print zabbix.psk_server

Answer: debug:
  msg: '{''host'': ''localhost'', ''name'': ''localhost'', ''port'': 1618, ''login'': ''zabbix'',
    ''password'': ''zabbix''}'
when:
- ansible_virtualization_type!= ""docker""
",0.7457188367843628,0.11959652531246175
1416,repeat-masker,,name: Unzip DFAM library,https://old-galaxy.ansible.com/cyverse-ansible/repeat-masker,38,"command: gunzip -f Dfam.hmm.gz
args:
  chdir: /home/MAKER/RepeatMasker
",data/repos/cyverse-ansible/repeat-masker/tasks/main.yml,cyverse-ansible,"name: Unzip DFAM library

Answer: unarchive:
  src: /tmp/dfaM.zip
  dest: /opt/dfaM
  creates: '{{ ddfaM_install_path }}/dfaM.pl'
  owner: root
  group: root
  remote_src: true
tags:
- ddfaM
",0.7021337747573853,0.08980623258038004
1417,ansible_oracle_modules,,name: remove this privilege from user,https://old-galaxy.ansible.com/ari_stark/ansible_oracle_modules,6370,"oracle_grant:
  service_name: XEPDB1
  username: SYS
  password: password
  mode: sysdba
  grantee: u_foo
  objects_privileges:
    dba_users:
    - select
  state: absent
register: _
failed_when: '_.failed or (

  not _.changed and

  ''dbms_random'' in _.ddls and

  ''dba_users'' not in _.ddls and

  ''read'' in _.ddls and

  ''select'' not in _.ddls)

  '
",data/repos/ari_stark/ansible_oracle_modules/integration/targets/test_oracle_grant/tasks/remove_object_privileges.yml,ari_stark,"name: remove this privilege from user

Answer: oracle_grant:
  service_name: XEPDB1
  username: SYS
  password: password
  mode: sysdba
  grantee: u_foo
  objects_privileges:
    dbms_random:
    - execute
  state: absent
register: _
failed_when: _.failed or _.changed
",0.8722279071807861,0.5814394147307971
1418,postgresql,GPL-3.0-only,name: install postgresql client,https://old-galaxy.ansible.com/michaelrigart/postgresql,13,"apt:
  pkg: postgresql-client-9.4
  state: present
  update_cache: true
  cache_valid_time: 3600
when: postgresql_client_install
",data/repos/michaelrigart/postgresql/tasks/package.yml,michaelrigart,"name: install postgresql client

Answer: become: true
apt:
  name: postgresql-client-9.5
  state: present
when: sansible_postgresql_client_install_client
",0.8504641652107239,0.5680810526162109
1419,vuls,MIT,name: Install packages required to Vuls.,https://old-galaxy.ansible.com/k-miyabe/vuls,67,"yum: name= state=present
with_items:
- sqlite
- git
- gcc
- make
- wget
- go
- yum-plugin-changelog
- yum-utils
",data/repos/k-miyabe/vuls/tasks/setup-RedHat.yml,k-miyabe,"name: Install packages required to Vuls.

Answer: ansible.builtin.package:
  name:
  - bzip2
  - curl
  - gcc
  - gzip
  - jq
  - lsb-release
  - man-db
  - perl
  - perl-modules
  - python3-pip
  - python3-setuptools
  - python3-virtualenv
  - rsync
  - tar
  - unzip
  - which
  state: present
become: true
",0.7342174053192139,0.11596722247065396
1420,install_check_mk_agent,GPL-2.0,name: Copy public key to .ssh/authorized_keys | TEMPLATE,https://old-galaxy.ansible.com/kso512/install_check_mk_agent,254,"template:
  owner: cmkagent
  group: cmkagent
  mode: 384
  src: authorized_keys.j2
  dest: /home/{{ install_check_mk_agent_user }}/.ssh/authorized_keys
tags:
- install-check-mk-agent
",data/repos/kso512/install_check_mk_agent/tasks/Debian-tasks.yml,kso512,"name: Copy public key to .ssh/authorized_keys | TEMPLATE

Answer: template:
  src:.ssh/authorized_keys
  dest: /.ssh/authorized_keys
  owner: ''
  group: ''
  mode: 384
",0.7801780700683594,0.5115777749804852
1421,logrotate,MIT,name: Install Prerequisites.,https://old-galaxy.ansible.com/thorian93/logrotate,1362,"ansible.builtin.package:
  name: logrotate
  state: present
",data/repos/thorian93/logrotate/tasks/main.yml,thorian93,"name: Install Prerequisites.

Answer: package:
  name: ''
  state: present
with_items:
- unzip
when: ansible_os_family == ""Debian""
become: true
",0.734366774559021,0.2928348638793831
1422,neo4j_role,Apache-2.0-Short,name: neo4j | Fix permissions,https://old-galaxy.ansible.com/idealista/neo4j_role,22,"file:
  dest: /var/lib/neo4j
  owner: neo4j
  group: neo4j
  recurse: true
when: 'neo4j_force_reinstall or neo4j_check is failed or neo4j_check.content|b64decode
  != neo4j_version

  '
",data/repos/idealista/neo4j_role/tasks/install.yml,idealista,"name: neo4j | Fix permissions

Answer: file:
  path: ''
  owner: neo4j
  group: neo4j
  state: directory
  recurse: true
with_items:
- /opt/neo4j
",0.8289466500282288,0.4218310852385811
1423,basic-server-setup,,name: install python-software-properties on Ubuntu < 18,https://old-galaxy.ansible.com/rickapichairuk/basic-server-setup,29,"apt:
  name: python-software-properties
  state: latest
when: (ansible_facts['distribution'] == ""Ubuntu"" and ansible_facts['distribution_major_version']|int
  < 18)
",data/repos/rickapichairuk/basic-server-setup/tasks/main.yml,rickapichairuk,"name: install python-software-properties on Ubuntu < 18.04

Answer: apt:
  name: software-properties-common
  state: present
when: ansible_distribution_version is version('18.04', '<')
",0.8517052531242371,0.5262308106098544
1424,librenms_containerized,"GPL-3.0-only,Apache-2.0-Short,Apache-2.0",name: Create distributed custom config,https://old-galaxy.ansible.com/nertwork/librenms_containerized,18626,"template:
  src: templates/distributed.php.j2
  dest: /data/librenms/conf.d//distributed.php
  owner: 999
  group: 999
  mode: 500
",data/repos/nertwork/librenms_containerized/tasks/files.yml,nertwork,"name: Create distributed custom config

Answer: template:
  src: custom.cnf.j2
  dest: /etc/mysql/mariadb.conf.d/custom.cnf
  owner: root
  group: root
  mode: 420
notify: restart mariadb
",0.7849900722503662,0.4103448172805732
1425,archlinux,,name: Configure Paru,https://old-galaxy.ansible.com/dandyrow/archlinux,141,"ansible.builtin.template:
  src: /templates/paru.j2
  dest: /etc/paru.conf
  mode: '0644'
",data/repos/dandyrow/archlinux/paru/tasks/main.yml,dandyrow,"name: Configure Paru

Answer: ansible.builtin.include_tasks: configure.yml
",0.7501150369644165,0.2702899067476257
1426,moodle,,name: Moodle | Getting Moodle via Web,https://old-galaxy.ansible.com/theprudents/moodle,51,"get_url: url=""https://download.moodle.org/download.php/direct/stable30/moodle-latest-30.tgz""
  dest=""/opt/moodle/moodle-latest-30.tgz""
when: option_install_moodle == ""web""
",data/repos/theprudents/moodle/tasks/moodle.yml,theprudents,"name: Moodle | Getting Moodle via WebDAV

Answer: get_url:
  url: '{{ base_url }}/moodle/moodle-latest.zip'
  dest: /tmp/moodle-latest.zip
  checksum: sha1:332223222322222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222222",0.5676642656326294,0.058584004224636846
1427,ansible_control_server,,name: Create wildcard certificate,https://old-galaxy.ansible.com/ryezone_labs/ansible_control_server,46,"include_tasks: create_certificate.yml
",data/repos/ryezone_labs/ansible_control_server/tasks/main.yml,ryezone_labs,"name: Create wildcard certificate directory

Answer: file:
  path: /etc/ssl/certs/*.crt
  state: directory
with_items: ''
when: item.item.stat.exists is defined and item.item.stat.exists
",0.6747484803199768,0.09478107874907113
1428,redis,"Apache-2.0-Short,Apache-2.0",name: Dump Redis Status,https://old-galaxy.ansible.com/kurron/redis,77,"become: true
command: systemctl status redis
",data/repos/kurron/redis/tasks/main.yml,kurron,"name: Dump Redis Status

Answer: command: /usr/local/bin/redis-server --dump
register: redis_dump
changed_when: false
when: redis_mode == 'cluster'
",0.7313160300254822,0.15058808821199934
1429,ophidia-all,"Apache-2.0-Short,Apache-2.0",name: RedHat | mysql prepare system tables,https://old-galaxy.ansible.com/indigo-dc/ophidia-all,76,"command: /usr/bin/mysql-systemd-start pre
become: true
become_user: mysql
",data/repos/indigo-dc/ophidia-all/tasks/centos7.yml,indigo-dc,"name: RedHat | mysql prepare system tables

Answer: mysql_db:
  name: ''
  state: present
with_items:
- mysql
- mysql-client
",0.703112006187439,0.22850169296528072
1430,php5,,name: Configure PHP CLI,https://old-galaxy.ansible.com/leafnode/php5,33,"template: src=php_config.ini.j2 dest=/etc/php/5.6/cli/conf.d/php_config.ini
",data/repos/leafnode/php5/tasks/main.yml,leafnode,"name: Configure PHP CLI

Answer: template: src=php.ini.j2 dest=/etc/php//cli/php.ini
",0.8919826745986938,0.583808959201349
1431,argus,,name: Install argus_package,https://old-galaxy.ansible.com/trombik/argus,111,"pkgng:
  name: '{{ __argus_package }}'
  state: present
",data/repos/trombik/argus/tasks/install-FreeBSD.yml,trombik,"name: Install argus_package

Answer: ansible.builtin.package:
  name: '{{ _argus_package[ansible_os_family] | default(_argus_package[''default''])
    }}'
  state: present
",0.8045365214347839,0.27845673162356177
1432,ansible_role_mysql,,name: create db user,https://old-galaxy.ansible.com/mhmh9711/ansible_role_mysql,10,"mysql_user:
  login_unix_socket: /var/run/mysqld/mysqld.sock
  name: ''
  password: ''
  priv: '*.*:ALL'
  state: present
  host: '%'
",data/repos/mhmh9711/ansible_role_mysql/tasks/main.yml,mhmh9711,"name: create db user

Answer: mysql_user: name=ecom user=ecom password=ecom-pass check_implicit_admin=yes
",0.7296644449234009,0.2349708830433462
1433,masscan,,name: masscan prerequisites,https://old-galaxy.ansible.com/ieguiguren/masscan,26,"apt: state=latest name=
with_items:
- git
- build-essential
- libpcap-dev
",data/repos/ieguiguren/masscan/tasks/main.yml,ieguiguren,"name: masscan prerequisites (Debian)

Answer: apt:
  name: ''
  state: present
with_items:
- build-essential
- libcurl4-openssl-dev
- libexpat1-dev
- libz-dev
- libssl-dev
when: ansible_os_family == 'Debian'
",0.8280124068260193,0.26239835657668226
1434,java,MIT,name: Set Java Env,https://old-galaxy.ansible.com/weldpua2008/java,110,"action: apt pkg=oracle-java7-set-default state=present
",data/repos/weldpua2008/java/tasks/install-jdk-debian.yml,weldpua2008,"name: Set Java Enviornment Variables

Answer: template:
  src: java.sh.j2
  dest: /etc/profile.d/java.sh
  owner: root
  group: root
  mode: 420
",0.6765700578689575,0.0548585200290294
1435,golang,MIT,name: Create Golang code folders for workspace user,https://old-galaxy.ansible.com/sansible/golang,11265,"become: true
file:
  group: ''
  name: ''
  owner: ''
  state: directory
with_items:
- /home//go/
- /home//go/bin/
- /home//go/pkg/
- /home//go/src/
- /home//go/src/github.com/
when: sansible_golang_workspace_user is not none
",data/repos/sansible/golang/tasks/install.yml,sansible,"name: Create Golang code folders for workspace user

Answer: file:
  path: /home//.vscode
  state: directory
  owner: ''
  group: ''
become_user: ''
when: user_workspace.changed
",0.7751718759536743,0.43071494038224883
1436,wordpress,,name: Ubuntu and Debian start apache service,https://old-galaxy.ansible.com/chanchalbose/wordpress,55,"service: name=apache2 state=started
",data/repos/chanchalbose/wordpress/tasks/ubuntu.yml,chanchalbose,"name: Ubuntu and Debian start apache service

Answer: service:
  name: apache2
  state: started
when: ansible_distribution == ""Ubuntu"" or ansible_distribution == ""Debian""
",0.7582941651344299,0.1578952578271875
1437,postgres,MIT,name: Install PostgreSQL,https://old-galaxy.ansible.com/codeyourinfra/postgres,28,"apt:
  name: postgresql-9.6
  update_cache: true
",data/repos/codeyourinfra/postgres/tasks/main.yml,codeyourinfra,"name: Install PostgreSQL

Answer: apt:
  name: postgresql-server-dev-9.5
  state: present
  update_cache: true
",0.8687231540679932,0.4031720339742546
1438,chruby,MIT,name: Install chruby,https://old-galaxy.ansible.com/innohub-ansible/chruby,240,"sudo: true
shell: cd /usr/src/chruby-0.3.9/ && make install
when: chruby_extracted | changed
register: chruby_installed
",data/repos/innohub-ansible/chruby/tasks/main.yml,innohub-ansible,"name: Install chruby

Answer: become: true
become_user: root
package:
  name: ruby-build
  state: present
",0.7441767454147339,0.2528526534395943
1439,ansiblerole_kubernetes,,name: Enabling kubelet service,https://old-galaxy.ansible.com/pradeepkumar_27/ansiblerole_kubernetes,10,"service:
  name: kubelet
  state: started
  enabled: true
",data/repos/pradeepkumar_27/ansiblerole_kubernetes/tasks/main.yml,pradeepkumar_27,"name: Enabling kubelet service

Answer: systemd:
  name: kubelet
  enabled: true
become: true
become_user: root
",0.8161992430686951,0.3953571278181745
1440,kube_cluster,,name: Configure Slave,https://old-galaxy.ansible.com/govi230/kube_cluster,19,"include: slave.yml
when: kubelet_status.failed
vars:
  bridging_file_path_for_k8s: /etc/sysctl.d/k8s.conf
",data/repos/govi230/kube_cluster/kube_slave/tasks/RedHat/slave_config.yml,govi230,"name: Configure Slave to Join Domain

Answer: command: net ads join -s -w -e
ignore_errors: true
when: ad_domain_state == ""present"" and ad_domain_join_password is defined
",0.6648766398429871,0.13582388051278507
1441,web-server,,name: Inclui variaveis para distribuicoes Linux,https://old-galaxy.ansible.com/leandromoreirati/web-server,16,"include_vars: .yml
tags: web
",data/repos/leandromoreirati/web-server/tasks/install.yml,leandromoreirati,"name: Inclui variaveis para distribuicoes Linux

Answer: include_vars: ''
with_first_found:
- -.yml
-.yml
-.yml
",0.7258426547050476,0.16242262114649722
1442,sssd,MIT,name: start sssd on boot,https://old-galaxy.ansible.com/cscfi/sssd,80,"service: name=sssd state=started enabled=yes
",data/repos/cscfi/sssd/tasks/ubuntu.yml,cscfi,"name: start sssd on boot

Answer: service:
  name: sssd
  state: started
  enabled: true
when:
- use_sssd | bool
tags:
- services
- sssd
",0.7773029208183289,0.22881063572981522
1443,docker,,name: Create glusterfs volume,https://old-galaxy.ansible.com/edwardtheharris/ucp/docker,49,"gluster_volume:
  state: present
  name: money
  bricks: /data/glusterfs//bricks/brick
  cluster:
  - manager
  - worker1
  - worker2
  replicas: 3
run_once: true
tags:
- volumes
",data/repos/ucp/docker/roles/glusterfs/tasks/main.yml,ucp,"name: Create glusterfs volume group

Answer: gluster_volume:
  state: present
  server: ''
  path: /data
  force: false
  force_delete: false
  replicas: 3
  gluster_exporter_nodes: ''
notify: restart glusterfs service
",0.7603186368942261,0.43286696818182446
1444,conf_base,,name: Testando entradas no arquivo /etc/hosts,https://old-galaxy.ansible.com/dotfob/conf_base,10,"lineinfile:
  path: /etc/hosts
  line: 172.16.0.199 ansible-server.4labs.example ansible-server
register: etc_hosts_result
tags: hosts
",data/repos/dotfob/conf_base/tasks/hosts.yml,dotfob,"name: Testando entradas no arquivo /etc/hosts

Answer: lineinfile:
  path: /etc/hosts
  line: '. '
  regexp: ^
  state: present
with_items: ''
when: item.item.domain is defined
",0.7421371936798096,0.3436269204060274
1445,hostname,,name: Updates hostname (ip4) in hosts file,https://old-galaxy.ansible.com/tschifftner/hostname,168,"lineinfile:
  dest: /etc/hosts
  regexp: ^
  line: ' {{ ansible_hostname }}'
when: ansible_all_ipv4_addresses|length
",data/repos/tschifftner/hostname/tasks/main.yml,tschifftner,"name: Updates hostname (ip4) in hosts file.

Answer: lineinfile:
  dest: /etc/hosts
  regexp: ^127.0.0.1
  line: ""127.0.0.1\t{{ inventory_hostname }}\t{{ inventory_hostname_short }}\
    \ localhost""
  state: present
when: hostname_localhost_ip is defined
",0.7979683876037598,0.2988855941004591
1446,nginx,,name: Nginx | Modules | Unpack the upload_progress_module source,https://old-galaxy.ansible.com/dinesh-izap/nginx,23,"command: tar -xvzf /tmp/nginx-upload-progress-module-0.9.1.tar.gz chdir=/tmp creates=/tmp/nginx-upload-progress-module-0.9.1
",data/repos/dinesh-izap/nginx/tasks/modules/upload_progress_module.yml,dinesh-izap,"name: Nginx | Modules | Unpack the upload_progress_module source

Answer: command: tar -xvzf /tmp/nginx-upload-progress-module.tar.gz chdir=/tmp creates=/tmp/upload_progress_module-master
",0.8898691534996033,0.5387302090124984
1447,asterisk-role,MIT,name: Change default apache group,https://old-galaxy.ansible.com/scorpionhiccup/asterisk-role,38,"sudo: true
lineinfile: dest=/etc/apache2/envvars regexp=APACHE_RUN_GROUP line=""export APACHE_RUN_GROUP={{
  global_asterisk_group|default('ubuntu') }}""
",data/repos/scorpionhiccup/asterisk-role/asterisk.role/tasks/apache-config.yml,scorpionhiccup,"name: Change default apache group

Answer: group: name=www-data system=yes
",0.6976557374000549,0.10583860058605667
